46.6049,-25.7991,41.6118,5.3083,40.5477,5.9883,44.9279,1.0398,40.7063,31.8918,46.3771,-9.8583,41.1655,27.0514,44.7860,21.4454,45.5880,-6.5674,41.8599,21.1291,42.4914,10.8356,45.7617,11.9313,45.9284,0.6720,42.6007,-28.2888,43.5118,5.5730,46.3358,-9.9851,42.1045,18.2975,44.3028,20.4658,44.0646,-9.1915,46.9122,29.0732,1.6298,5.9705,8.2872,23.5744,2.0802,8.5498,3.5702,16.7023,3.5106,15.2928,3.5442,3.9629,13.6786,1.7589,22.9373,33.4070,19.7867,32.4292,9.2340,-23.2972,0.3833,2.2055,11.0122,30.8398,20.3578,-6.9519,0.2980,17.4727,8.9097,37.2031,6.3294,-8.1527,14.3911,36.4662,11.5489,-9.7027,14.2811,-24.1119,7.6667,-2.6404
46.5980,-25.8032,41.6199,5.3045,40.5412,5.9820,44.9227,1.0324,40.7028,31.8924,46.3724,-9.8510,41.1617,27.0548,44.7792,21.4513,45.5850,-6.5684,41.8560,21.1234,42.4868,10.8356,45.7553,11.9308,45.9335,0.6795,42.5961,-28.2916,43.5125,5.5819,46.3407,-9.9922,42.1008,18.2933,44.3096,20.4599,44.0592,-9.1925,46.9051,29.0754,1.6387,5.9719,8.2957,23.5774,2.0892,8.5505,3.5616,16.7049,3.5192,15.2904,3.5530,3.9648,13.6868,1.7624,22.9444,33.4069,19.7956,32.4295,9.2424,-23.3003,0.3920,2.2077,11.0212,30.8406,20.3663,-6.9542,0.3054,17.4681,8.9186,37.2017,6.3384,-8.1536,14.3999,36.4648,11.5579,-9.7032,14.2894,-24.1154,7.6753,-2.6430
46.5906,-25.8076,41.6288,5.3004,40.5343,5.9752,44.9172,1.0244,40.6990,31.8931,46.3670,-9.8434,41.1576,27.0584,44.7717,21.4576,45.5821,-6.5693,41.8517,21.1173,42.4819,10.8356,45.7484,11.9302,45.9389,0.6876,42.5911,-28.2945,43.5133,5.5917,46.3463,-9.9996,42.0969,18.2887,44.3170,20.4536,44.0533,-9.1936,46.8975,29.0778,1.6484,5.9733,8.3049,23.5806,2.0989,8.5512,3.5522,16.7077,3.5286,15.2877,3.5625,3.9669,13.6958,1.7662,22.9521,33.4067,19.8051,32.4298,9.2516,-23.3037,0.4015,2.2101,11.0309,30.8415,20.3755,-6.9566,0.3132,17.4628,8.9283,37.2002,6.3481,-8.1546,14.4096,36.4632,11.5676,-9.7037,14.2984,-24.1192,7.6846,-2.6458
46.5826,-25.8123,41.6383,5.2960,40.5268,5.9678,44.9112,1.0158,40.6949,31.8938,46.3610,-9.8356,41.1532,27.0623,44.7637,21.4643,45.5793,-6.5701,41.8473,21.1107,42.4767,10.8356,45.7412,11.9296,45.9447,0.6963,42.5858,-28.2977,43.5141,5.6021,46.3526,-10.0072,42.0928,18.2838,44.3250,20.4468,44.0470,-9.1948,46.8893,29.0804,1.6588,5.9748,8.3148,23.5840,2.1094,8.5520,3.5422,16.7106,3.5387,15.2849,3.5728,3.9691,13.7055,1.7703,22.9603,33.4066,19.8153,32.4302,9.2614,-23.3073,0.4117,2.2126,11.0413,30.8424,20.3854,-6.9593,0.3213,17.4569,8.9386,37.1985,6.3585,-8.1556,14.4199,36.4615,11.5781,-9.7043,14.3081,-24.1232,7.6947,-2.6488
46.5742,-25.8174,41.6485,5.2913,40.5188,5.9599,44.9049,1.0065,40.6906,31.8946,46.3541,-9.8276,41.1486,27.0665,44.7550,21.4714,45.5767,-6.5709,41.8426,21.1038,42.4711,10.8355,45.7336,11.9288,45.9508,0.7057,42.5802,-28.3011,43.5148,5.6133,46.3597,-10.0149,42.0886,18.2786,44.3336,20.4396,44.0403,-9.1961,46.8806,29.0831,1.6699,5.9765,8.3254,23.5877,2.1206,8.5528,3.5313,16.7136,3.5496,15.2820,3.5838,3.9715,13.7159,1.7747,22.9691,33.4065,19.8262,32.4306,9.2720,-23.3112,0.4226,2.2153,11.0525,30.8434,20.3959,-6.9621,0.3297,17.4502,8.9497,37.1968,6.3697,-8.1567,14.4310,36.4597,11.5894,-9.7049,14.3185,-24.1276,7.7055,-2.6520
46.5652,-25.8228,41.6595,5.2864,40.5103,5.9514,44.8983,0.9965,40.6860,31.8954,46.3466,-9.8194,41.1436,27.0709,44.7457,21.4790,45.5743,-6.5715,41.8378,21.0964,42.4652,10.8354,45.7258,11.9280,45.9573,0.7158,42.5742,-28.3048,43.5157,5.6253,46.3675,-10.0228,42.0842,18.2730,44.3429,20.4320,44.0332,-9.1975,46.8714,29.0861,1.6818,5.9783,8.3368,23.5916,2.1326,8.5538,3.5198,16.7169,3.5612,15.2789,3.5955,3.9740,13.7269,1.7794,22.9784,33.4065,19.8378,32.4311,9.2832,-23.3154,0.4342,2.2183,11.0645,30.8444,20.4071,-6.9651,0.3385,17.4429,8.9616,37.1949,6.3817,-8.1578,14.4429,36.4577,11.6013,-9.7055,14.3296,-24.1322,7.7170,-2.6555
46.5558,-25.8285,41.6711,5.2811,40.5014,5.9423,44.8913,0.9859,40.6812,31.8963,46.3382,-9.8112,41.1385,27.0755,44.7358,21.4869,45.5721,-6.5720,41.8327,21.0887,42.4590,10.8352,45.7178,11.9270,45.9641,0.7266,42.5680,-28.3087,43.5165,5.6380,46.3761,-10.0307,42.0796,18.2671,44.3528,20.4240,44.0257,-9.1989,46.8617,29.0891,1.6944,5.9801,8.3488,23.5958,2.1453,8.5548,3.5075,16.7202,3.5735,15.2758,3.6080,3.9767,13.7386,1.7843,22.9883,33.4066,19.8500,32.4316,9.2952,-23.3198,0.4466,2.2214,11.0772,30.8456,20.4189,-6.9682,0.3475,17.4349,8.9742,37.1929,6.3943,-8.1591,14.4554,36.4557,11.6141,-9.7062,14.3413,-24.1372,7.7292,-2.6591
46.5458,-25.8345,41.6834,5.2757,40.4919,5.9327,44.8840,0.9745,40.6762,31.8973,46.3292,-9.8030,41.1331,27.0804,44.7252,21.4953,45.5700,-6.5724,41.8275,21.0805,42.4524,10.8350,45.7095,11.9260,45.9712,0.7380,42.5614,-28.3129,43.5173,5.6515,46.3854,-10.0386,42.0750,18.2609,44.3633,20.4156,44.0178,-9.2004,46.8514,29.0924,1.7077,5.9821,8.3616,23.6002,2.1588,8.5559,3.4945,16.7237,3.5866,15.2725,3.6212,3.9795,13.7511,1.7896,22.9986,33.4068,19.8628,32.4323,9.3079,-23.3245,0.4597,2.2246,11.0906,30.8467,20.4313,-6.9716,0.3567,17.4262,8.9875,37.1908,6.4078,-8.1604,14.4688,36.4535,11.6276,-9.7070,14.3538,-24.1424,7.7421,-2.6630
46.5353,-25.8407,41.6964,5.2699,40.4820,5.9225,44.8764,0.9625,40.6710,31.8984,46.3194,-9.7948,41.1274,27.0855,44.7139,21.5040,45.5680,-6.5727,41.8221,21.0720,42.4455,10.8347,45.7011,11.9249,45.9786,0.7501,42.5545,-28.3174,43.5181,5.6657,46.3954,-10.0464,42.0702,18.2544,44.3745,20.4069,44.0096,-9.2020,46.8407,29.0958,1.7218,5.9842,8.3751,23.6049,2.1730,8.5570,3.4807,16.7273,3.6004,15.2691,3.6351,3.9825,13.7642,1.7952,23.0095,33.4070,19.8762,32.4329,9.3212,-23.3294,0.4735,2.2281,11.1048,30.8480,20.4444,-6.9751,0.3661,17.4167,9.0016,37.1886,6.4220,-8.1618,14.4828,36.4512,11.6418,-9.7077,14.3669,-24.1479,7.7558,-2.6671
46.5243,-25.8472,41.7102,5.2639,40.4715,5.9117,44.8685,0.9498,40.6655,31.8995,46.3088,-9.7867,41.1215,27.0908,44.7020,21.5130,45.5662,-6.5730,41.8165,21.0631,42.4383,10.8345,45.6926,11.9238,45.9862,0.7630,42.5473,-28.3221,43.5189,5.6807,46.4062,-10.0541,42.0653,18.2476,44.3864,20.3978,44.0010,-9.2037,46.8294,29.0993,1.7367,5.9864,8.3892,23.6098,2.1879,8.5583,3.4662,16.7310,3.6150,15.2656,3.6498,3.9856,13.7780,1.8010,23.0208,33.4074,19.8903,32.4337,9.3353,-23.3346,0.4881,2.2317,11.1198,30.8493,20.4581,-6.9787,0.3757,17.4065,9.0164,37.1862,6.4369,-8.1632,14.4976,36.4487,11.6568,-9.7085,14.3807,-24.1537,7.7701,-2.6714
